cpd11592_c	cpd00023_c	rxn12634_c
cpd11592_c	cpd00033_c	rxn12634_c
cpd00023_c	cpd11592_c	rxn12634_c
cpd00033_c	cpd11592_c	rxn12634_c
cpd11569_c	cpd11493_c	rxn05456_c
cpd11569_c	cpd11441_c	rxn05456_c
cpd11493_c	cpd11569_c	rxn05456_c
cpd11441_c	cpd11569_c	rxn05456_c
cpd15685_c	cpd15718_c	rxn10261_c
cpd15685_c	cpd00046_c	rxn10261_c
cpd00080_c	cpd15718_c	rxn10261_c
cpd00080_c	cpd00046_c	rxn10261_c
cpd15718_c	cpd15685_c	rxn10261_c
cpd15718_c	cpd00080_c	rxn10261_c
cpd00046_c	cpd15685_c	rxn10261_c
cpd00046_c	cpd00080_c	rxn10261_c
cpd00125_c	cpd00347_c	rxn00907_c
cpd00347_c	cpd00125_c	rxn00907_c
cpd12543_c	cpd00070_c	rxn06673_c
cpd12543_c	cpd12848_c	rxn06673_c
cpd00022_c	cpd00070_c	rxn06673_c
cpd00022_c	cpd12848_c	rxn06673_c
cpd08301_c	cpd08615_c	rxn05293_c
cpd11587_c	cpd00035_c	rxn12639_c
cpd11587_c	cpd00053_c	rxn12639_c
cpd00035_c	cpd11587_c	rxn12639_c
cpd00053_c	cpd11587_c	rxn12639_c
cpd11565_c	cpd11493_c	rxn05455_c
cpd11565_c	cpd11435_c	rxn05455_c
cpd11493_c	cpd11565_c	rxn05455_c
cpd11435_c	cpd11565_c	rxn05455_c
cpd11492_c	cpd11493_c	rxn05344_c
cpd11492_c	cpd11485_c	rxn05344_c
cpd11466_c	cpd11493_c	rxn05344_c
cpd11466_c	cpd11485_c	rxn05344_c
cpd11438_c	cpd11439_c	rxn05248_c
cpd15680_c	cpd15686_c	rxn10223_c
cpd00052_c	cpd15686_c	rxn10223_c
cpd15686_c	cpd15680_c	rxn10223_c
cpd15686_c	cpd00052_c	rxn10223_c
cpd00434_c	cpd00281_c	rxn01459_c
cpd00954_c	cpd02920_c	rxn02503_c
cpd02920_c	cpd00954_c	rxn02503_c
cpd11493_c	cpd11494_c	rxn05349_c
cpd11494_c	cpd11493_c	rxn05349_c
cpd00036_c	cpd00078_c	rxn00285_c
cpd00078_c	cpd00036_c	rxn00285_c
cpd15326_c	cpd11493_c	rxn08087_c
cpd15326_c	cpd15525_c	rxn08087_c
cpd15239_c	cpd11493_c	rxn08087_c
cpd15239_c	cpd15525_c	rxn08087_c
cpd11524_c	cpd11493_c	rxn05388_c
cpd11524_c	cpd11525_c	rxn05388_c
cpd11492_c	cpd11493_c	rxn05388_c
cpd11492_c	cpd11525_c	rxn05388_c
cpd11492_c	cpd11493_c	rxn05429_c
cpd11492_c	cpd11566_c	rxn05429_c
cpd11565_c	cpd11493_c	rxn05429_c
cpd11565_c	cpd11566_c	rxn05429_c
cpd00023_c	cpd12227_c	rxn06937_c
cpd11912_c	cpd12227_c	rxn06937_c
cpd00867_c	cpd00079_c	rxn00609_c
cpd00079_c	cpd00867_c	rxn00609_c
